match_key_raw,brand_voysen,matched_id,source,url_source
"Grass Fed New Zealand Lamb Premium Selection Box, 9.63 lbs","Grass Fed New Zealand Lamb Premium Selection Box, 9.63 lbs",1083184,costco_us,https://www.costco.com/grass-fed-new-zealand-lamb-premium-selection-box%2c-9.63-lbs.product.4000275892.html
Gravity Electric Salt and Pepper Grinder Set Mill,Gravity Electric Salt and Pepper Grinder Set Mill,1083212,takealot_za,https://www.takealot.com/gravity-electric-salt-and-pepper-grinder-set-mill/plid73111242
"Great tasting food with up to 90% less fat, thanks to Rapid Air technology.","Great tasting food with up to 90% less fat, thanks to Rapid Air technology.",1083286,takealot_za,https://www.takealot.com/8l-digital-roaster-air-fryer-with-paper-liners/plid93227856
Green Malachite Bead 14kt Yellow Gold Bracelet,Green Malachite Bead 14kt Yellow Gold Bracelet,1083362,costco_us,https://www.costco.com/green-malachite-bead-14kt-yellow-gold-bracelet.product.4000183091.html
"Grey, Baking, Grilling, Square Shaped, Integrated Mould with Handles, Airflow Channels","Grey, Baking, Grilling, Square Shaped, Integrated Mould with Handles, Airflow Channels",1083482,takealot_za,https://www.takealot.com/airfryer-silicone-baking-tray/plid100279889
Grill on the Go: Effortless Outdoor Cooking Wherever Adventure Calls,Grill on the Go: Effortless Outdoor Cooking Wherever Adventure Calls,1083529,takealot_za,https://www.takealot.com/blazebuddy-portable-kettle-braai/plid95231620
"Grill smarter, not harder! Our high-temp grill mats offer easy cleaning durability, and non-stick convenience.","Grill smarter, not harder! Our high-temp grill mats offer easy cleaning durability, and non-stick convenience.",1083531,takealot_za,https://www.takealot.com/high-temperature-resistant-non-stick-reusable-barbecue-grill-mat/plid95532432
Grootkoren o.l.v. Etty van der Mei en Nan van Groeningen,Grootkoren o.l.v. Etty van der Mei en Nan van Groeningen,1083624,bol_nl,https://www.bol.com/nl/nl/p/50-jaar-rob-van-dijk-grootkoren-friesland-en-groningen-o-l-v-etty-van-der-mei-en-nan-van-groeningen/9300000048735536/
Growth Technology - Ionic - Coco Bloom 2L,Growth Technology - Ionic - Coco Bloom 2L,1083710,amazon_uk,https://www.amazon.co.uk/dp/B01ER2YPKM
Grunge Israel Retro Israeli Flag I love Israel,Grunge Israel Retro Israeli Flag I love Israel,1083727,amazon_fr,https://www.amazon.fr/dp/B0BHNYYSZC
Guhl Ikebana GmbH a Kao Group Company,Guhl Ikebana GmbH a Kao Group Company,1083881,amazon_de,https://www.amazon.de/dp/B0BW9TFT4K
Gạo Vinh Hiển Chăm lo bữa cơm gia đình,Gạo Vinh Hiển Chăm lo bữa cơm gia đình,1084232,tiki_vn,https://tiki.vn/combo-6-tui-gao-lut-tim-vinh-hien-1kg-tang-them-1-tui-lut-do-1kg-ngot-com-dinh-duong-p178457812.html
G안동 시나노골드 사과 10kg내외 쥬스용/흠과/크기랜덤,G 맛있는 가정용 부사 사과 10kg 꼬마소과,1078009,auction_kr,http://itempage3.auction.co.kr/detailview.aspx?itemno=f355724461
H2O Mop X5 5-in-1 Steam-Cleaning Machine - Ojees 01,H2O Mop X5 5-in-1 Steam-Cleaning Machine - Ojees 01,1084295,takealot_za,https://www.takealot.com/h2o-mop-x5-5-in-1-steam-cleaning-machine/plid90187720
HACCP 인증 꼭지제거 다진마늘 국산 창녕 간마늘 1kg 2025년 수확 꼭지제거마늘,HACCP 인증 꼭지제거 다진마늘 국산 창녕 간마늘 1kg 2025년 수확 꼭지제거마늘,1084329,auction_kr,http://itempage3.auction.co.kr/detailview.aspx?itemno=e708907636
"HAI NAM CO .,LTD AGRICULTURAL AND SEAFOOD PRODUCT COMPANY","HAI NAM CO .,LTD AGRICULTURAL AND SEAFOOD PRODUCT COMPANY",1084355,tiki_vn,https://tiki.vn/bun-gao-kho-p181926255.html
HAINAMFOODS Fresh to your plate Since 1982,HAINAMFOODS Fresh to your plate Since 1982,1084361,tiki_vn,https://tiki.vn/muc-rim-me-p181119420.html
HANANOSYURUIYOURANNNOSAKASEKATA: SHIPPAISHINAISODATEKATATOTEIRE (NAOIBUNKO),HANANOSYURUIYOURANNNOSAKASEKATA: SHIPPAISHINAISODATEKATATOTEIRE (NAOIBUNKO),1084445,amazon_it,https://www.amazon.it/dp/B0CCPLHFSW
HANANOSYURUIYOURANNNOSAKASEKATA: SHIPPAISHINAISODATEKATATOTEIRE (NAOIBUNKO),HANANOSYURUIYOURANNNOSAKASEKATA: SHIPPAISHINAISODATEKATATOTEIRE (NAOIBUNKO),1084445,amazon_uk,https://www.amazon.co.uk/dp/B0CCPLHFSW
HATTATSUSHOGAINOSHOGAKUSEIOMOTSUOYADAKARADEKIRUAPUROCHI: KODOMOTOKOMYUNIKESHONOTANOSHIMINAGARAPOJITEBUNAKANKEIHE (aoibarasyoseki),HATTATSUSHOGAINOSHOGAKUSEIOMOTSUOYADAKARADEKIRUAPUROCHI: KODOMOTOKOMYUNIKESHONOTANOSHIMINAGARAPOJITEBUNAKANKEIHE (aoibarasyoseki),1084583,amazon_br,https://www.amazon.com.br/dp/B0DNVRBZWS
HATTATSUSHOGAITTENANI KOSODATEDETAISETSUNAPOINTO: HITORIHITORINOTOKUSEIORIKAISHIMASHO,HATTATSUSHOGAITTENANI KOSODATEDETAISETSUNAPOINTO: HITORIHITORINOTOKUSEIORIKAISHIMASHO,1084584,amazon_br,https://www.amazon.com.br/dp/B0CZHB74D7
"HIPP GMBH & CO. VERTRIEB KG, D-85273 Pfaffenhofen","HIPP GMBH & CO. VERTRIEB KG, D-85273 Pfaffenhofen",1085271,amazon_de,https://www.amazon.de/dp/B06XTL89BH
HOIKUNOTAMENOSHINRIGAKU KODOMONOSEICHOHAMUGENDAI: HATTATSUONAGASHISEICHOMIMAMORO,HOIKUNOTAMENOSHINRIGAKU KODOMONOSEICHOHAMUGENDAI: HATTATSUONAGASHISEICHOMIMAMORO,1085434,amazon_br,https://www.amazon.com.br/dp/B0CZ7933C5
HONTOUWAHIKIKOMORITAIMAMAE HONTOUWAHIKIKOMORITAKATTASERUFUKEAADOBAIZANOMAMAKARAOKURU KURAYAMIKARASUKUTTEKURERUKOKOROTOKARADAENOMITTUNOKAIKETUSAKU,HONTOUWAHIKIKOMORITAIMAMAE HONTOUWAHIKIKOMORITAKATTASERUFUKEAADOBAIZANOMAMAKARAOKURU KURAYAMIKARASUKUTTEKURERUKOKOROTOKARADAENOMITTUNOKAIKETUSAKU,1085583,amazon_br,https://www.amazon.com.br/dp/B09KCHKZ5Y
HOSHIIMONOHIKIYOSERUNO-TOKAKEBAITSUNOMANIKATENIHAIRU: FUSHIGINANO-TONOKAKIKATATOKOKATEKINATSUKAIKATA (KINOKOSYOBOU),HOSHIIMONOHIKIYOSERUNO-TOKAKEBAITSUNOMANIKATENIHAIRU: FUSHIGINANO-TONOKAKIKATATOKOKATEKINATSUKAIKATA (KINOKOSYOBOU),1085653,amazon_br,https://www.amazon.com.br/dp/B0CH4GCLF3
Haeger Electric Blender 1000w with removable cutter base and grinder attachment,Haeger Electric Blender 1000w with removable cutter base and grinder attachment,1086113,takealot_za,https://www.takealot.com/electric-blender-1000w-1-5-liter/plid91067756
Haeger Heavy Duty Food Processing Machine Stainless Steel Meat Grinder 2500w,Haeger Heavy Duty Food Processing Machine Stainless Steel Meat Grinder 2500w,1086114,takealot_za,https://www.takealot.com/automatic-multi-function-meat-grinder-mincer/plid73722684
"Hamachi Fish Loins (Hiramasa S. lalandi), 12 Lbs Total","Hamachi Fish Loins (Hiramasa S. lalandi), 12 Lbs Total",1086434,costco_us,https://www.costco.com/hamachi-fish-loins-hiramasa-s.-lalandi%2c-12-lbs-total.product.4000263790.html
"Hand Crank Bread Slicer with Scale Line, Metal Guide & Adjustable Thickness Bread Loaf Slicer","Hand Crank Bread Slicer with Scale Line, Metal Guide & Adjustable Thickness Bread Loaf Slicer",1086511,takealot_za,https://www.takealot.com/manual-bread-cheese-slicer-adjustable-thickness-steel-blade-suction-base/plid101387531
"Hand Crank Espresso Grinder for Home, Office, and Camping, Hand Coffee Bean Mill with Detachable Handle","Hand Crank Espresso Grinder for Home, Office, and Camping, Hand Coffee Bean Mill with Detachable Handle",1086512,takealot_za,https://www.takealot.com/manual-coffee-grinder-portable-ceramic-burr-adjustable-coarseness-brown/plid99870075
Hand Mixer/7 Speed Adjustment/Safe & Durable/Quality/Easy to Clean/Powerful Motor/Overheating Protection,Hand Mixer/7 Speed Adjustment/Safe & Durable/Quality/Easy to Clean/Powerful Motor/Overheating Protection,1086518,takealot_za,https://www.takealot.com/180w-multipurpose-electric-hand-mixer-7-speed-adjustment/plid93413044
"Hand Press Chopper For Vegetables, Fruits, And Etc","Hand Press Chopper For Vegetables, Fruits, And Etc",1086519,takealot_za,https://www.takealot.com/manual-hand-press-vegetable-and-fruit-chopper-yellow-green/plid73835094
Hand Press Pat Chopper Food Processor 1200ml,Hand Press Pat Chopper Food Processor 1200ml,1086520,takealot_za,https://www.takealot.com/hand-press-pat-chopper-food-processor-1200ml/plid72933812
Hand Siphon Coffee Maker Pot Heat-resistant Glass Coffee Machine Filter Kit,Hand Siphon Coffee Maker Pot Heat-resistant Glass Coffee Machine Filter Kit,1086522,takealot_za,https://www.takealot.com/coffee-syphon-maker/plid73873801
"Hand Stick Blender Mixer for Soups, Sauces, & Baby Food","Hand Stick Blender Mixer for Soups, Sauces, & Baby Food",1086523,takealot_za,https://www.takealot.com/hand-stick-blender-mixer-for-soups-sauces-baby-food/plid99220921
Hand mixer / Kitchen Appliance / Baking Tools,Hand mixer / Kitchen Appliance / Baking Tools,1086527,takealot_za,https://www.takealot.com/5-speed-silver-electric-hand-mixer-dh-6200/plid96907660
"Handheld Cheese Cutter with 4 Spare Wires, Stainless Steel Butter Slicer and Food Grater for Block Cheese","Handheld Cheese Cutter with 4 Spare Wires, Stainless Steel Butter Slicer and Food Grater for Block Cheese",1086552,takealot_za,https://www.takealot.com/stainless-steel-cheese-wire-cutter-handheld-butter-slicer-tool/plid101818553
Handheld Electric Steamer Iron With Brush And Fluff Remover,Handheld Electric Steamer Iron With Brush And Fluff Remover,1086553,takealot_za,https://www.takealot.com/handheld-electric-steamer-iron-with-brush-and-fluff-remover/plid92979214
Handheld Fruit Masher Set Kitchen Manual Grinder Fruit Yam Potato Food Puree Grinding Bowl Set,Handheld Fruit Masher Set Kitchen Manual Grinder Fruit Yam Potato Food Puree Grinding Bowl Set,1086554,takealot_za,https://www.takealot.com/baby-supplementary-food-grinding-bowl-baby-manual-grinder/plid100411590
Handheld Garment Steamer For Clothes 700W Hand Held Clothing Steamer with Brush,Handheld Garment Steamer For Clothes 700W Hand Held Clothing Steamer with Brush,1086557,takealot_za,https://www.takealot.com/condere-travel-steamer-for-clothes-portable-mini/plid99559350
Handheld/Strong And Efficient/Anti Scald Base/Convenient To Carry/Easy To Use And Safe,Handheld/Strong And Efficient/Anti Scald Base/Convenient To Carry/Easy To Use And Safe,1086561,takealot_za,https://www.takealot.com/convenientminirotatableelectric-iron-handheld-hanging-iron-european-standar/plid99208872
"Handle, Keychain Charms, Straw Topper, Cover Cap for Stanley Cup","Handle, Keychain Charms, Straw Topper, Cover Cap for Stanley Cup",1086565,takealot_za,https://www.takealot.com/11-piece-handle-keychain-charms-straw-topper-cover-cap-for-stanley-cup/plid100928595
Hanging Tea Infuser Fine Mesh Strainer with Double Handles and Lid Reusable Stainless Steel Coffee Filter,Hanging Tea Infuser Fine Mesh Strainer with Double Handles and Lid Reusable Stainless Steel Coffee Filter,1086616,takealot_za,https://www.takealot.com/tea-infuser-fine-mesh-strainer-with-double-handles-and-lid-coffee-filter/plid95923328
"Healer Calming Lip Balm, c-PDRN 0.3%, 0.13 oz.","Healer Calming Lip Balm, c-PDRN 0.3%, 0.13 oz.",1087711,yamibuy_us,https://www.yami.com/us/en/p/rejuran-healer-calming-lip-balm-3-7g/1022522621
"Heat Resistant Complete Care Protective Garment Steamer Mitt with Finger Loop, Garment Steamer","Heat Resistant Complete Care Protective Garment Steamer Mitt with Finger Loop, Garment Steamer",1087922,takealot_za,https://www.takealot.com/garment-steamer-ironing-glove-anti-steam-glove-heat-resistant/plid92198691
Heat Resistant Non Stick Silicone Air Fryer Liner With Handles - Easy Clean Cooking Basket Liner,Heat Resistant Non Stick Silicone Air Fryer Liner With Handles - Easy Clean Cooking Basket Liner,1087924,takealot_za,https://www.takealot.com/reusable-silicone-air-fryer-basket-liner-non-stick-reusable-cooking-tray/plid101269809
"Heat Resistant Silicone Spatula Set of 6, Cookware Kitchen Spatulas for Baking Cooking Mixing and Cake Making","Heat Resistant Silicone Spatula Set of 6, Cookware Kitchen Spatulas for Baking Cooking Mixing and Cake Making",1087926,takealot_za,https://www.takealot.com/6-cooking-baking-spatulas-with-cake-spatula-pancake-spatula-grill-oil-brush/plid94645327
"Heat-Resistant Borosilicate Glass, 304 Stainless Steel Filter, Walnut Wood Collar, 400 ML, Dishwasher Safe","Heat-Resistant Borosilicate Glass, 304 Stainless Steel Filter, Walnut Wood Collar, 400 ML, Dishwasher Safe",1087927,takealot_za,https://www.takealot.com/professional-pour-over-coffee-maker-glass-carafe-and-metal-filter-set/plid100195644
Heater/5 Heating Selection/Adjustable thermostat/Safety switch/Turbofan/Overheat protection/5 Quarts Tubes,Heater/5 Heating Selection/Adjustable thermostat/Safety switch/Turbofan/Overheat protection/5 Quarts Tubes,1087928,takealot_za,https://www.takealot.com/2000w-5-bar-electric-heater-5-heating-selection-overheat-protection/plid95726759
Heavy-Duty Manual Meat Grinder and Food Processor,Heavy-Duty Manual Meat Grinder and Food Processor,1087964,takealot_za,https://www.takealot.com/manual-meat-grinder-household-enema-machine-spice-grinder/plid100548800
"Heavy-Duty Silver Roaster Rack for Even Cooking/ideal for Shish Tawook, Kebab, BBQ & Air Fryer Meals","Heavy-Duty Silver Roaster Rack for Even Cooking/ideal for Shish Tawook, Kebab, BBQ & Air Fryer Meals",1087965,takealot_za,https://www.takealot.com/premium-air-fryer-skewer-stand-with-24-stainless-steel-skewers/plid99987504
"Heavy-duty 2500W electric meat grinder with stainless steel blade for fast, fresh homemade mince","Heavy-duty 2500W electric meat grinder with stainless steel blade for fast, fresh homemade mince",1087966,takealot_za,https://www.takealot.com/2500w-electric-meat-grinder-stainless-steel-meat-mincer-kitchen-grinder/plid99958238
"Heavy-duty stainless steel potato press for mashing potatoes, vegetables, fruits, and baby food preparation","Heavy-duty stainless steel potato press for mashing potatoes, vegetables, fruits, and baby food preparation",1087967,takealot_za,https://www.takealot.com/multifunctional-stainless-steel-potato-press/plid90884908
"High Accuracy, Instant Read, 100m Range, 4 Probes, Timer Alarm, 3 Types Of Clips, Bottle Opener, USDA Presets","High Accuracy, Instant Read, 100m Range, 4 Probes, Timer Alarm, 3 Types Of Clips, Bottle Opener, USDA Presets",1089074,takealot_za,https://www.takealot.com/digital-wireless-bbq-thermometer-with-4-probes-alarm-calibration-timer/plid99279868
High Power and High Quality Electric Juice Extractor,High Power and High Quality Electric Juice Extractor,1089098,takealot_za,https://www.takealot.com/high-power-and-high-quality-electric-juice-extractor/plid95231518
High Quality Industrial Use Profession 60W Soldering Iron,High Quality Industrial Use Profession 60W Soldering Iron,1089109,takealot_za,https://www.takealot.com/high-quality-industrial-use-profession-60w-soldering-iron-with-revibe-pen/plid98343794
"High Quality Modern design with ""Pull Out"" Head and Dual Function Spray or Stream with Premium Black Hose","High Quality Modern design with ""Pull Out"" Head and Dual Function Spray or Stream with Premium Black Hose",1089112,takealot_za,https://www.takealot.com/adjustable-pull-out-spring-kitchen-mixer-with-hose/plid93304090
High Quality Overheat Protection Healthy And Oil-saving Air Fryer With No soot,High Quality Overheat Protection Healthy And Oil-saving Air Fryer With No soot,1089113,takealot_za,https://www.takealot.com/360-degree-electric-digital-display-touch-screen-8l-oil-free-air-fryer/plid91473185
High Quality Portable Hand Held Electric Steamer Vertical Steam Iron,High Quality Portable Hand Held Electric Steamer Vertical Steam Iron,1089114,takealot_za,https://www.takealot.com/high-quality-portable-hand-held-electric-steamer-vertical-steam-iron/plid95364462
"High Quality, Suitable For Travel, Mini Handheld Steam Iron for Dry & Wet Ironing","High Quality, Suitable For Travel, Mini Handheld Steam Iron for Dry & Wet Ironing",1089117,takealot_za,https://www.takealot.com/professional-micro-steam-iron-portable-mini-travel-iron-for-clothes/plid91227503
"High Quality, Suitable For Travel, Mini Handheld Steam Iron for Dry & Wet Ironing.","High Quality, Suitable For Travel, Mini Handheld Steam Iron for Dry & Wet Ironing",1089117,takealot_za,https://www.takealot.com/professional-micro-steam-iron-portable-mini-travel-iron-for-clothes/plid91220406
"High-Performance Blender - 8500W Motor, Pulse & Speed Control, BPA-Free","High-Performance Blender - 8500W Motor, Pulse & Speed Control, BPA-Free",1089137,takealot_za,https://www.takealot.com/high-performance-blender-8500w-motor-pulse-speed-control-bpa-free/plid99309528
High-Power 6000W Multi-Purpose Glass Blender with Stainless Steel Blades,High-Power 6000W Multi-Purpose Glass Blender with Stainless Steel Blades,1089141,takealot_za,https://www.takealot.com/electric-6000w-household-blender-with-glass-jar-and-one-click-cleaning/plid99830109
"High-Power Iron 2400W - Steam & Spray, Auto Shut-Off, Coldless Tech","High-Power Iron 2400W - Steam & Spray, Auto Shut-Off, Coldless Tech",1089142,takealot_za,https://www.takealot.com/high-power-iron-2400w-steam-spray-auto-shut-off-coldless-tech/plid99228277
"High-Powered Blender for Smoothies, Sauces, Ice Crushing - 2L Jug, 6 Blades, 7 Speed Settings","High-Powered Blender for Smoothies, Sauces, Ice Crushing - 2L Jug, 6 Blades, 7 Speed Settings",1089143,takealot_za,https://www.takealot.com/4500w-professional-2l-blender-with-7-speeds-and-pulse-function/plid98339532
High-Quality Aluminum Classic Aluminum Coffee Percolator - Wood Handle Mocha Stove Espresso Coffee Machine - 300ml,High-Quality Aluminum Classic Aluminum Coffee Percolator - Wood Handle Mocha Stove Espresso Coffee Machine - 300ml,1089149,takealot_za,https://www.takealot.com/vintage-wooden-handle-expresso-maker-moka-pot-6-cups-300ml/plid94065034
"High-Quality Anodized Aluminum, Movable Bottom Mechanism, Uniform Baking Performance","High-Quality Anodized Aluminum, Movable Bottom Mechanism, Uniform Baking Performance",1089150,takealot_za,https://www.takealot.com/4-pack-heavy-duty-round-cake-mold-with-removable-base-silver/plid101933577
High-Speed 4500W Blender - Ideal for Smoothies & More,High-Speed 4500W Blender - Ideal for Smoothies & More,1089152,takealot_za,https://www.takealot.com/high-speed-4500w-blender-ideal-for-smoothies-more/plid98503788
"High-Speed Portable Jug Blender for Milkshakes, Smoothies & Frozen Beverages","High-Speed Portable Jug Blender for Milkshakes, Smoothies & Frozen Beverages",1089153,takealot_za,https://www.takealot.com/portable-multi-purpose-jug-blender/plid97988235
High-performance 850W blender with a durable glass jar and 5 speeds for smoothies shakes meat and ice crushing,High-performance 850W blender with a durable glass jar and 5 speeds for smoothies shakes meat and ice crushing,1089154,takealot_za,https://www.takealot.com/850w-countertop-blender-with-1-5l-glass-jar-5-speeds-pulse-for-smoothies/plid100234233
High-quality accessories for your Stanley/water bottle dupe,High-quality accessories for your Stanley/water bottle dupe,1089155,takealot_za,https://www.takealot.com/cup-accessories-for-stanley-cup-30oz-and-40oz-pink-11-piece/plid99273076
"High-temperature sterilization, portable & adjustable, deep into hard-to-reach corners, multiple scenarios.","High-temperature sterilization, portable & adjustable, deep into hard-to-reach corners, multiple scenarios.",1089156,takealot_za,https://www.takealot.com/3-level-adjustable-handheld-steam-cleaner-with-14-accessories-for-home/plid100970758
"Hillshire Farm Slow Roasted Turkey Breast, 11 oz, 3-count","Hillshire Farm Slow Roasted Turkey Breast, 11 oz, 3-count",1089285,costco_us,https://www.costco.com/hillshire-farm-slow-roasted-turkey-breast%2c-11-oz%2c-3-count.product.100368196.html
"Holy Grail Steak Company - Kobe A5 Grade Japanese Wagyu Strip Steaks 14 Oz, 2-Count, 1.75 Lbs. Total","Holy Grail Steak Company - Kobe A5 Grade Japanese Wagyu Strip Steaks 14 Oz, 2-Count, 1.75 Lbs. Total",1089872,costco_us,https://www.costco.com/holy-grail-steak-company---kobe-a5-grade-japanese-wagyu-strip-steaks-14-oz%2c-2-count%2c-1.75-lbs.-total.product.4000178021.html
Home Mini Steam Iron Heats Up Quickly And Irons Smoothly Effortlessly,Home Mini Steam Iron Heats Up Quickly And Irons Smoothly Effortlessly,1089932,takealot_za,https://www.takealot.com/portable-mini-iron-for-both-wet-and-dry-ironing/plid101117593
"Home Office Stirring Cup,400ml Lightweight Self Mixing Cup High Speed Suitable for Coffee/Milk/Protein Powder","Home Office Stirring Cup,400ml Lightweight Self Mixing Cup High Speed Suitable for Coffee/Milk/Protein Powder",1089934,takealot_za,https://www.takealot.com/electric-mixing-mug-self-stirring-coffee-mug-with-lid-and-handle-white/plid98956654
Honolulu Jewelry 14K Gold Plumeria Leverback Diamond Earrings,Honolulu Jewelry 14K Gold Plumeria Leverback Diamond Earrings,1090222,costco_us,https://www.costco.com/honolulu-jewelry-14k-gold-plumeria-leverback-diamond-earrings.product.100569353.html
Hot Plate/Ceramic/Easy to Clean/Temperature Control/Adjustable Settings/High-Quality/Energy-Efficient/Powerful,Hot Plate/Ceramic/Easy to Clean/Temperature Control/Adjustable Settings/High-Quality/Energy-Efficient/Powerful,1090477,takealot_za,https://www.takealot.com/energy-efficient-2200w-ceramic-hot-plate-temperature-control-easy-to-clean/plid95956040
Household High-Temperature And High-Pressure Steam Cleaning Machine 1600W,Household High-Temperature And High-Pressure Steam Cleaning Machine 1600W,1090588,takealot_za,https://www.takealot.com/household-high-temperature-and-high-pressure-steam-cleaning-machine-1600w/plid98071225
"Household Kitchen Slicer Dicer Cutter for Vegetables, Carrot, Potato, Tomato, Ginger, Garlic, Cheese","Household Kitchen Slicer Dicer Cutter for Vegetables, Carrot, Potato, Tomato, Ginger, Garlic, Cheese",1090590,takealot_za,https://www.takealot.com/vegetable-cutter-22-in-1-onion-chopper-with-container/plid94615382
Household high temperature and high pressure steam cleaning machine 2500W,Household high temperature and high pressure steam cleaning machine 2500W,1090595,takealot_za,https://www.takealot.com/household-high-temperature-and-high-pressure-steam-cleaning-machine-2500w/plid98573501
Household small high-temperature steam cleaning and pressurized cleaner,Household small high-temperature steam cleaning and pressurized cleaner,1090596,takealot_za,https://www.takealot.com/household-small-high-temperature-steam-cleaning-and-pressurized-cleaner/plid98576117
How to Make Delicious Homemade Pasta - Mouthwatering Recipes,How to Make Delicious Homemade Pasta - Mouthwatering Recipes,1090715,takealot_za,https://www.takealot.com/the-pasta-lover-s-cookbook-how-to-make-delicious-homemade-pasta-mouthwatering-recipes/plid92951024
I Heart My Boyfriend T Shirt I Love My Bf T Shirt,I Heart My Boyfriend T Shirt I Love My Bf T Shirt,1091414,amazon_fr,https://www.amazon.fr/dp/B0BPK2WJYC
I Love Abba Shirt For Girlfriend Boyfriend,I Love Abba Shirt For Girlfriend Boyfriend,1091436,amazon_fr,https://www.amazon.fr/dp/B0CQDFNJSF
I Love My Husband I Heart My Husband,I Love My Husband I Heart My Husband,1091468,amazon_fr,https://www.amazon.fr/dp/B0CQKCK5YH
I Love Taylor Girls Retro 80s Personalized Tees,I Love Taylor Girls Retro 80s Personalized Tees,1091480,amazon_fr,https://www.amazon.fr/dp/B0FDH5VCJ4
I love my cat NATURAL CAT FOOD,I love my cat NATURAL CAT FOOD,1091552,amazon_fr,https://www.amazon.fr/dp/B0D54494CB
IN'OYA Laboratoire La recherche pour les peaux noires & mates,IN'OYA Laboratoire La recherche pour les peaux noires & mates,1092053,amazon_fr,https://www.amazon.fr/dp/B00S66PH0S
IQF공법 깨끗이 씻은 칠레산 냉동블루베리 1kg+1kg (총 2팩),IQF공법 깨끗이 씻은 칠레산 냉동블루베리 1kg+1kg (총 2팩),1092300,auction_kr,http://itempage3.auction.co.kr/detailview.aspx?itemno=f320861302
IRAIRASHINAIHOHOTOHA SUTORESUKAIKETSUPOINTOSHIRO: SUTORESUOKONTORORUSHITEKOKORONOFUTANOHERASHIMASHO,IRAIRASHINAIHOHOTOHA SUTORESUKAIKETSUPOINTOSHIRO: SUTORESUOKONTORORUSHITEKOKORONOFUTANOHERASHIMASHO,1092304,amazon_br,https://www.amazon.com.br/dp/B0CXYHPL7H
Ichijikandewakarukotowararenaikaiwajutu: Mittunoiesudeaitenonouwohakkusuru (Japanese,Ichijikandewakarukotowararenaikaiwajutu: Mittunoiesudeaitenonouwohakkusuru (Japanese,1092585,amazon_br,https://www.amazon.com.br/dp/B0GJLY94QK
Ideal Matcha Gift Set for Beginners and Enthusiasts,Ideal Matcha Gift Set for Beginners and Enthusiasts,1092624,takealot_za,https://www.takealot.com/matcha-tea-set/plid99281852
Ideal for Coffees - Yoghurt or That Nice Big Cuppa,Ideal for Coffees - Yoghurt or That Nice Big Cuppa,1092627,takealot_za,https://www.takealot.com/glass-hot-or-cold-beverage-or-dessert-mug-pack-of-six-400ml/plid92537917
"Ideal for Home, Office, or Kitchen Coffee Brewing","Ideal for Home, Office, or Kitchen Coffee Brewing",1092628,takealot_za,https://www.takealot.com/coffee-machine-replacement-filter-removes-chlorine-and-odors/plid99470425
"Ideal for camping, picnics and road trips","Ideal for camping, picnics and road trips",1092630,takealot_za,https://www.takealot.com/portable-coffe-and-tea-filter-spoon-design/plid96399795
"If you love new things that solve a problem and work better than anything else on the planet, then you’re going to love Dreamfarm. Born in a Brisbane backyard shed, Dreamfarm believe in creating useful, originally-designed products that make sense, not junk. And by doing their own design work, rest assured that every millimetre of their utensils, gadgets and tools exists for good reason.","If you love new things that solve a problem and work better than anything else on the planet, then you’re going to love Dreamfarm. Born in a Brisbane backyard shed, Dreamfarm believe in creating useful, originally-designed products that make sense, not junk. And by doing their own design work, rest assured that every millimetre of their utensils, gadgets and tools exists for good reason.",1092686,ocado_uk,https://www.ocado.com/products/dreamfarm-orwto-lite-spice-salt-pepper-grinder-493393011
"Includes 1 fork, 1 spoon, 1 Silicone straw and 1 Silicone divided plate","Includes 1 fork, 1 spoon, 1 Silicone straw and 1 Silicone divided plate",1093255,takealot_za,https://www.takealot.com/baby-toddler-strawberry-silicone-divided-plate-set/plid95279632
"Includes BPA-Free Bottles, Formula Dispenser & Pacifier - Ideal for Newborns","Includes BPA-Free Bottles, Formula Dispenser & Pacifier - Ideal for Newborns",1093256,takealot_za,https://www.takealot.com/7-piece-baby-bottle-feeding-set-bpa-free-bottles-formula-dispenser-pacifier/plid100833234
"Includes Food Tray & Grill Rack | Compact Countertop Oven for Baking, Grilling & Cooking | 12-Month Warranty","Includes Food Tray & Grill Rack | Compact Countertop Oven for Baking, Grilling & Cooking | 12-Month Warranty",1093257,takealot_za,https://www.takealot.com/alva-mini-kitchen-20l-electric-oven-with-2-plate-stove/plid100544231
"Increase in your libido, which will lead to better sex","Increase in your libido, which will lead to better sex",1093268,takealot_za,https://www.takealot.com/hardcore-spanish-sex-drops/plid72796857
Individually Supported Shelf Telescopic Foldable Household Floor,Individually Supported Shelf Telescopic Foldable Household Floor,1093361,takealot_za,https://www.takealot.com/garment-steamer-stand-garment-steamer-clothes-hanger-hanging-ironing-rack/plid95282375
Indoor energy-saving dehumidifier drying basement mini moisture absorber,Indoor energy-saving dehumidifier drying basement mini moisture absorber,1093373,takealot_za,https://www.takealot.com/dehumidifier-household-small-dehumidifier-white/plid99691307
"Induction Compatible, Optimal Heat Distribution, User-Friendly","Induction Compatible, Optimal Heat Distribution, User-Friendly",1093379,takealot_za,https://www.takealot.com/stainless-steel-cooking-pot-with-glass-lid-handles-silver/plid101192827
Indulge in Bursting Litchi Goodness: Premium Popping Boba for Sensational Drinking Experiences!,Indulge in Bursting Litchi Goodness: Premium Popping Boba for Sensational Drinking Experiences!,1093381,takealot_za,https://www.takealot.com/1-6kg-lichi-popping-boba-bubble-tea-for-boba-tea-kit-tapioca-pearls/plid95101396
